background,x,y,BIO03,green,BIO06,fla,wo,roads,soc,rivers
background,473284.9838,4434026.1748,38.9342765808105,0.0887892693281174,5.64183235168457,1647.99353027344,1,236.673690795898,17.2795829772949,58.6870422363281
background,473334.9838,4434176.1748,38.7043876647949,0.09603650867939,5.66036128997803,734.2666015625,1,263.314880371094,18.8064289093018,175.091064453125
background,473434.9838,4436626.1748,38.2863693237305,0.0966638326644897,5.62490606307983,1532.67431640625,1,77.301628112793,23.6152782440186,64.5272674560547
background,473584.9838,4435076.1748,38.1585311889648,0.0923253819346428,5.65140438079834,1360.234375,1,325.168212890625,23.302885055542,71.4951324462891
background,473584.9838,4435476.1748,37.9908218383789,0.0882111862301826,5.6625509262085,1715.74572753906,1,196.033477783203,19.1584167480469,118.59578704834
background,473584.9838,4435876.1748,38.6105346679688,0.0865313410758972,5.61881589889526,1294.9013671875,1,13.3201427459717,20.6819095611572,61.817798614502
background,473634.9838,4434576.1748,38.3309059143066,0.11007958650589,5.67170000076294,5429.56640625,1,230.436447143555,21.1472873687744,192.440643310547
background,473634.9838,4435976.1748,38.6699028015137,0.0837016105651855,5.61357736587524,1253.75866699219,1,21.5741786956787,25.0241050720215,34.1136894226074
background,473684.9838,4434326.1748,38.5009307861328,0.105655878782272,5.65998697280884,4649.4521484375,1,94.0383834838867,19.915153503418,97.346435546875
background,473684.9838,4435026.1748,37.963565826416,0.11136718839407,5.65431499481201,718.866943359375,1,244.895797729492,23.7286529541016,173.605285644531
background,473734.9838,4433626.1748,38.9702262878418,0.0938359349966049,5.62226819992065,14810.013671875,1,119.662742614746,22.8068084716797,150.994262695312
background,473734.9838,4435226.1748,38.0751495361328,0.0904344320297241,5.65068626403809,2830.42260742188,1,325.715179443359,24.9297218322754,14.9626808166504
background,473734.9838,4435576.1748,37.7928237915039,0.093817301094532,5.64648914337158,1017.26507568359,1,35.1730995178223,24.5796451568604,208.556594848633
background,473734.9838,4439326.1748,37.4270629882812,0.0902082547545433,5.31542634963989,2008.60717773438,1,739.985778808594,26.7747955322266,69.7344207763672
background,473734.9838,4439526.1748,37.5403823852539,0.0861238613724709,5.27145528793335,1026.2060546875,1,857.449523925781,10.4692459106445,12.0374755859375
background,473784.9838,4434626.1748,38.2700309753418,0.102728553116322,5.66145515441895,6642.14208984375,1,132.655776977539,19.7253742218018,278.249267578125
background,473784.9838,4437326.1748,37.4120445251465,0.109002970159054,5.57358837127686,1625.57470703125,1,43.9722671508789,22.5914134979248,419.275207519531
background,473834.9838,4436176.1748,38.1676597595215,0.0974282547831535,5.63048982620239,1313.53125,1,190.606689453125,24.3631057739258,126.810729980469
background,473884.9838,4435176.1748,38.0301475524902,0.0886997431516647,5.64574670791626,10038.11328125,1,172.758666992188,27.4548301696777,76.7363967895508
background,473884.9838,4439576.1748,37.4749031066895,0.0840610563755035,5.25175952911377,1682.82299804688,1,752.13671875,5.58049631118774,46.3600654602051
background,473934.9838,4432826.1748,38.7537689208984,0.0944859758019447,5.45795488357544,1846.46215820312,1,175.345260620117,21.4531764984131,579.947814941406
background,474034.9838,4434976.1748,37.9556922912598,0.106268845498562,5.64330577850342,1501.01623535156,1,177.049926757812,22.8843441009521,326.716766357422
background,474034.9838,4435626.1748,37.8617706298828,0.0991949886083603,5.62296056747437,4923.3642578125,1,9.06712913513184,26.4334011077881,132.837600708008
background,474034.9838,4435726.1748,38.1137390136719,0.0916243344545364,5.6204195022583,1590.57043457031,1,86.7693023681641,26.5598163604736,230.416076660156
background,474034.9838,4435776.1748,38.0965843200684,0.0920277684926987,5.62175846099854,742.823974609375,1,134.456985473633,26.6230239868164,275.580902099609
background,474034.9838,4436926.1748,37.816349029541,0.103504188358784,5.57305860519409,74045.6015625,1,23.8671875,23.6185684204102,19.2546253204346
background,474034.9838,4439076.1748,37.0751152038574,0.121747866272926,5.31131458282471,210.620590209961,1,361.541137695312,28.4026012420654,396.156311035156
background,474134.9838,4434626.1748,38.16845703125,0.109185039997101,5.63908338546753,1193.40637207031,1,275.571441650391,19.2376899719238,380.572357177734
background,474134.9838,4437326.1748,37.358757019043,0.0986138135194778,5.65904998779297,2759.92456054688,1,220.539184570312,27.983419418335,124.642868041992
background,474184.9838,4435776.1748,38.0537338256836,0.0946837067604065,5.61673450469971,2613.29223632812,1,111.580009460449,26.9264278411865,333.753479003906
background,474184.9838,4436776.1748,37.7337455749512,0.102704860270023,5.56560182571411,1889.50720214844,1,1.56514370441437,22.854471206665,227.243423461914
background,474234.9838,4433726.1748,38.4085273742676,0.0997915267944336,5.53916645050049,984.282653808594,1,14.2644481658936,21.5847148895264,332.623382568359
background,474234.9838,4434026.1748,38.7671775817871,0.0870709270238876,5.6258373260498,2311.57763671875,1,175.880081176758,21.1890697479248,40.1933135986328
background,474234.9838,4434076.1748,38.7267379760742,0.0903733596205711,5.62667322158813,2687.91723632812,1,211.91667175293,21.0306606292725,10.7313585281372
background,474234.9838,4434226.1748,38.369686126709,0.10313692688942,5.64703702926636,2395.19482421875,1,212.045135498047,20.6509590148926,122.964286804199
background,474234.9838,4435426.1748,37.8019561767578,0.0978123694658279,5.62152576446533,3213.14013671875,1,68.7797164916992,26.6895217895508,249.061187744141
background,474234.9838,4439676.1748,37.3337516784668,0.0967190116643906,5.18420886993408,845.368225097656,1,496.964599609375,26.1192893981934,92.9826049804688
background,474284.9838,4434226.1748,38.485668182373,0.0981127321720123,5.63958311080933,2747.18481445312,1,184.554656982422,20.7390537261963,76.246940612793
background,474284.9838,4439426.1748,37.3001976013184,0.143700748682022,5.20863771438599,4971.3076171875,1,367.290954589844,26.856128692627,299.162841796875
background,474334.9838,4432426.1748,40.0240173339844,0.109200231730938,5.37399387359619,868.354919433594,1,149.36750793457,21.6240196228027,19.5552463531494
background,474334.9838,4433726.1748,38.3242378234863,0.0980316624045372,5.4385986328125,1699.2626953125,1,48.9688606262207,21.2265949249268,340.054168701172
background,474334.9838,4435426.1748,37.7614364624023,0.0945355519652367,5.61374425888062,3299.17846679688,1,116.976753234863,26.570463180542,345.933563232422
background,474384.9838,4435626.1748,37.9379234313965,0.0911589935421944,5.6082067489624,1446.30725097656,1,71.1088256835938,26.8671798706055,359.814208984375
background,474384.9838,4439276.1748,37.2572555541992,0.125962764024734,5.22026443481445,3801.3525390625,1,202.730285644531,26.1402721405029,415.050750732422
background,474434.9838,4433776.1748,38.3033866882324,0.0994810983538628,5.43482351303101,1547.56396484375,1,129.590209960938,21.4816303253174,326.599792480469
background,474434.9838,4437426.1748,37.3380889892578,0.116652257740498,5.73696041107178,4457.294921875,1,145.499542236328,28.3000316619873,156.219573974609
background,474434.9838,4438676.1748,37.1273231506348,0.102641314268112,5.3766942024231,5218.07373046875,1,201.59358215332,27.3124237060547,934.474609375
background,474434.9838,4439226.1748,37.2319717407227,0.121754243969917,5.22432327270508,3237.23803710938,1,139.110610961914,26.1783866882324,454.590942382812
background,474434.9838,4440326.1748,37.6344108581543,0.0977178066968918,4.9937858581543,1542.43493652344,1,173.430465698242,23.3086261749268,68.177604675293
background,474484.9838,4437126.1748,37.4104080200195,0.0982538014650345,5.73725986480713,3211.2080078125,1,122.080406188965,27.8721179962158,269.532409667969
background,474484.9838,4439976.1748,37.3998947143555,0.107377506792545,5.09402990341187,1865.70922851562,1,176.725326538086,23.3694896697998,284.441619873047
background,474534.9838,4432626.1748,40.054744720459,0.0946213826537132,5.33491659164429,1333.07568359375,1,109.199829101562,20.9513568878174,87.513313293457
background,474534.9838,4437726.1748,36.9831581115723,0.0968362540006638,5.43614053726196,1725.40380859375,1,89.7495880126953,23.451343536377,453.851654052734
background,474634.9838,4433576.1748,39.2167091369629,0.110429830849171,5.40886640548706,1434.00805664062,1,309.613128662109,22.3189067840576,308.370574951172
background,474634.9838,4434026.1748,38.3146591186523,0.104626573622227,5.58573436737061,3505.83276367188,1,17.5356159210205,22.7078704833984,305.028015136719
background,474634.9838,4435076.1748,37.9622268676758,0.101698517799377,5.61138582229614,2802.02368164062,1,10.4504346847534,22.4949111938477,479.093719482422
background,474634.9838,4436926.1748,37.4036178588867,0.110456123948097,5.74766540527344,1927.48718261719,1,42.553596496582,26.2299041748047,515.535949707031
background,474634.9838,4437876.1748,36.9263343811035,0.10556772351265,5.41219568252563,1683.34350585938,1,88.7895355224609,27.0631065368652,633.805725097656
background,474634.9838,4438726.1748,37.278694152832,0.109178595244884,5.30773687362671,5069.2177734375,1,93.0586242675781,27.3438129425049,949.438354492188
background,474684.9838,4435126.1748,37.9161911010742,0.102694295346737,5.60501861572266,2878.21362304688,1,3.71683621406555,23.2001094818115,535.6611328125
background,474684.9838,4439576.1748,37.3980522155762,0.105658806860447,5.12741756439209,2834.93627929688,1,125.937705993652,27.1498947143555,143.605194091797
background,474734.9838,4433526.1748,39.6476745605469,0.0893542319536209,5.37414312362671,6774.33203125,1,229.046371459961,23.0179004669189,196.567306518555
background,474734.9838,4434376.1748,38.3915901184082,0.102421797811985,5.60859060287476,4124.7998046875,1,23.2256278991699,21.346622467041,193.994110107422
background,474734.9838,4434426.1748,38.3900680541992,0.0946109890937805,5.60729455947876,3245.02514648438,1,22.8421878814697,21.2858123779297,166.855010986328
background,474734.9838,4436026.1748,37.7450523376465,0.095549613237381,5.57052564620972,618.691467285156,1,310.946258544922,25.0968551635742,134.481674194336
background,474784.9838,4435476.1748,37.8726844787598,0.0966358408331871,5.5908784866333,1716.32922363281,1,46.6655387878418,23.6669425964355,367.712921142578
background,474784.9838,4436026.1748,37.7997932434082,0.0961480513215065,5.5684118270874,1195.79699707031,1,296.931884765625,25.0415134429932,89.9974670410156
background,474834.9838,4436126.1748,37.7127418518066,0.0980914160609245,5.56440114974976,3259.44116210938,1,190.838348388672,25.0997371673584,74.415412902832
background,474834.9838,4438226.1748,36.8005180358887,0.115140959620476,5.38058519363403,2165.94360351562,1,80.1854019165039,27.2094173431396,706.514465332031
background,474834.9838,4440776.1748,37.2704887390137,0.105057321488857,4.60488986968994,145.29704284668,1,47.8180847167969,28.4025363922119,91.5177993774414
