background,x,y,nitrogen,sand,fla,rivers,roads,aspect,BIO16
background,473284.9838,4433776.1748,0.440572202205658,0.197000935673714,-0.524279057979584,-0.799940288066864,0.00895831268280745,1.45469665527344,-0.488026022911072
background,473284.9838,4434226.1748,-0.685286581516266,-0.800967991352081,-0.375853598117828,-0.610744416713715,1.60470175743103,1.2170866727829,-0.345982104539871
background,473384.9838,4436826.1748,0.289058804512024,-0.0335479862987995,0.0943079963326454,-0.134940415620804,-0.590316653251648,1.28447961807251,0.432215541601181
background,473534.9838,4437126.1748,-1.77581238746643,-2.24059534072876,-0.252049654722214,0.686461389064789,-0.197432965040207,0.854478120803833,0.836215436458588
background,473534.9838,4437526.1748,0.650035977363586,-0.672820091247559,0.0233532451093197,1.59361410140991,1.43939745426178,0.934362411499023,0.946433663368225
background,473584.9838,4433626.1748,0.904473185539246,0.188695147633553,0.563077747821808,-1.03749465942383,-0.974259316921234,0.231174722313881,-0.350522577762604
background,473584.9838,4434226.1748,0.675213098526001,0.691482841968536,-0.47736793756485,-0.679847240447998,0.790889143943787,0.476292222738266,-0.201652511954308
background,473584.9838,4435976.1748,-0.203181192278862,-0.366318076848984,-0.524119973182678,-1.08002984523773,-0.680895745754242,-1.20169854164124,0.269963026046753
background,473634.9838,4434226.1748,0.630683243274689,0.694455683231354,-0.528382658958435,-0.860433757305145,0.478722274303436,-0.0901416316628456,-0.00558157870545983
background,473634.9838,4434376.1748,0.740191876888275,0.702708959579468,-0.0342100337147713,-0.571212351322174,-0.0957614481449127,0.71918785572052,-0.123628079891205
background,473684.9838,4435226.1748,0.0381004624068737,0.510727882385254,-0.0224009919911623,-1.06570148468018,1.94282245635986,0.356801927089691,0.0875829011201859
background,473734.9838,4435676.1748,0.136882051825523,0.373454719781876,-0.270734369754791,-0.445351839065552,-0.73213005065918,1.19282364845276,0.586716890335083
background,473734.9838,4437176.1748,0.466335773468018,-0.621257901191711,-0.300440907478333,0.253154397010803,-0.922121584415436,0.455480635166168,0.99181717634201
background,473734.9838,4437376.1748,0.824869215488434,-0.538791835308075,0.224400013685226,0.670729219913483,-0.26199746131897,0.451085776090622,1.0885488986969
background,473784.9838,4435776.1748,0.234543189406395,0.367326319217682,-0.331563383340836,-0.212064445018768,-0.914914846420288,0.949240028858185,0.637548565864563
background,473784.9838,4436126.1748,0.326165318489075,0.078072689473629,-0.492225736379623,-0.858626306056976,-0.0274006873369217,0.870427489280701,0.52124810218811
background,473784.9838,4436776.1748,0.508132576942444,-0.0847138687968254,-0.313678056001663,-0.911164879798889,0.0211754832416773,-0.514932334423065,0.630595266819
background,473834.9838,4437826.1748,-4.19523000717163,-4.29286098480225,-0.361005991697311,1.40927004814148,0.672276258468628,2.13002324104309,1.17130076885223
background,473834.9838,4439526.1748,-2.92415356636047,-3.29121375083923,-0.25993475317955,-0.946148633956909,5.30151700973511,1.55547201633453,1.1636266708374
