background,x,y,nitrogen,sand,fla,rivers,roads,aspect,BIO16
background,473384.9838,4436576.1748,0.409832417964935,-0.0498690977692604,-0.363934338092804,-0.916285037994385,0.0498489886522293,0.141096159815788,0.411486625671387
background,473434.9838,4433676.1748,0.544378042221069,0.227807611227036,-0.457703530788422,-0.655266225337982,-0.884667158126831,-0.528912961483002,-0.274608433246613
background,473434.9838,4434326.1748,0.765948116779327,0.665309727191925,-0.332627296447754,-1.06214797496796,1.57892656326294,0.682732880115509,-0.435066699981689
background,473484.9838,4434026.1748,0.642599642276764,0.500877022743225,-0.264955788850784,-0.559390187263489,-0.710480391979218,-0.355689853429794,-0.340535849332809
background,473484.9838,4434276.1748,0.759198307991028,0.678369224071503,-0.521612465381622,-0.846603870391846,1.25092375278473,1.55746591091156,-0.339722573757172
background,473484.9838,4435076.1748,0.326648980379105,0.581341862678528,0.551891922950745,-1.01357340812683,1.98706412315369,1.33510482311249,-0.143404960632324
background,473484.9838,4435126.1748,0.313953369855881,0.536860167980194,-0.270860910415649,-1.07185840606689,2.30971264839172,0.826367378234863,-0.142344996333122
background,473484.9838,4435676.1748,-2.9109308719635,-2.75848841667175,-0.560024976730347,-0.92130583524704,0.116704814136028,-1.28737246990204,-0.0988732501864433
background,473484.9838,4439076.1748,-2.75698089599609,-3.01982593536377,-0.558582186698914,-0.724322855472565,6.23359680175781,-0.218612715601921,1.17573714256287
background,473534.9838,4433426.1748,0.469159215688705,0.260950893163681,-0.267390638589859,-1.05681371688843,0.191640853881836,0.82503616809845,-0.496143370866776
background,473534.9838,4434576.1748,0.479550659656525,0.655094087123871,-0.199038982391357,-0.752346515655518,1.21879661083221,0.73410964012146,-0.154170274734497
background,473534.9838,4437176.1748,-1.42686295509338,-2.01680541038513,-0.314584970474243,0.826078057289124,-0.0963447242975235,0.943193733692169,0.855398714542389
background,473584.9838,4435026.1748,0.271244019269943,0.62077385187149,-0.437810361385345,-0.718210101127625,1.17373669147491,1.26701140403748,0.0558766834437847
background,473584.9838,4436876.1748,0.491124123334885,-0.0342551730573177,0.069777213037014,-0.12418869137764,-1.02088677883148,0.641448795795441,0.716968297958374
background,473634.9838,4433876.1748,0.348346620798111,0.225874856114388,0.138225346803665,-1.08963119983673,-0.293380260467529,-0.660507619380951,-0.241109907627106
background,473684.9838,4434776.1748,0.397601246833801,0.640192925930023,-0.248218983411789,-0.235385537147522,-0.745672643184662,0.480634540319443,0.0167777426540852
background,473684.9838,4437376.1748,0.784981667995453,-0.579751551151276,0.352654725313187,0.830701589584351,0.134014323353767,0.416943460702896,1.05190908908844
background,473784.9838,4432876.1748,0.118132166564465,0.443069964647293,0.342191755771637,0.839340567588806,-0.169899597764015,0.732073664665222,-0.365016996860504
background,473784.9838,4434776.1748,0.326582878828049,0.597414970397949,0.113770857453346,0.130241051316261,-1.03308963775635,0.22255727648735,0.0236751735210419
background,473784.9838,4435576.1748,0.0654071420431137,0.413040846586227,-0.490563303232193,-0.359976649284363,-0.959849059581757,1.01750886440277,0.44623589515686
background,473784.9838,4439526.1748,-2.95553708076477,-3.28195214271545,-0.320958852767944,-1.0512683391571,5.59026908874512,1.06204092502594,1.1250114440918
background,473884.9838,4434726.1748,0.274282187223434,0.620947003364563,0.141805782914162,0.225915968418121,-1.05442190170288,0.40298056602478,0.306614428758621
background,473884.9838,4436926.1748,0.67292982339859,-0.294909179210663,-0.0556111335754395,-0.770541429519653,-0.399800062179565,-0.506203711032867,0.792082667350769
background,473934.9838,4435626.1748,0.0960169658064842,0.411042749881744,-0.493844628334045,-0.613763749599457,-1.10133028030396,-0.949084758758545,0.601889669895172
background,473934.9838,4439426.1748,-0.0415611416101456,-1.17123818397522,-0.440303146839142,-0.44094330072403,4.14386749267578,1.73017430305481,1.33102858066559
background,473984.9838,4434376.1748,0.195305392146111,0.610457122325897,-0.213631704449654,-0.684238255023956,-0.613151133060455,0.909802138805389,0.225171163678169
background,473984.9838,4434776.1748,0.146854236721992,0.528651595115662,0.219655051827431,0.473562091588974,-0.138873353600502,0.343612551689148,0.409781068563461
background,473984.9838,4439326.1748,1.06727468967438,-0.435306578874588,-0.50000274181366,-0.0286055933684111,3.27473974227905,1.47007238864899,1.37676680088043
background,474034.9838,4437126.1748,0.887364745140076,-0.612303555011749,0.00875412952154875,-0.763628542423248,-0.358928143978119,-0.226837262511253,0.979221045970917
background,474034.9838,4437476.1748,0.959488272666931,-0.41629022359848,0.0505386665463448,-0.0306626465171576,0.009625812061131,0.520606696605682,1.23354339599609
background,474034.9838,4439676.1748,-0.855918824672699,-2.05082106590271,0.425950407981873,-0.64275187253952,3.67482376098633,1.56497395038605,1.18713462352753
background,474084.9838,4433776.1748,0.660114407539368,0.627714991569519,-0.48499807715416,-0.234430804848671,-0.201717048883438,0.83263623714447,0.0752661973237991
background,474084.9838,4433926.1748,0.680836260318756,0.643287003040314,-0.283188194036484,-0.706752061843872,0.687381327152252,2.11446928977966,0.00940814707428217
background,474084.9838,4435426.1748,0.148463428020477,0.426041096448898,0.0883173272013664,-0.714450657367706,-1.08895087242126,0.947877287864685,0.542362451553345
background,474134.9838,4432826.1748,0.0353973694145679,0.608380258083344,-0.317260146141052,0.593615114688873,1.46514594554901,0.467547386884689,-0.124023154377937
background,474134.9838,4434326.1748,-0.0217896830290556,0.55659431219101,-0.356898546218872,-0.610400319099426,0.304702490568161,0.0212703160941601,0.231332406401634
background,474134.9838,4436726.1748,0.422042667865753,-0.0664108544588089,-0.371597528457642,-0.318819254636765,-1.03107523918152,0.638166904449463,0.982709288597107
background,474184.9838,4432726.1748,0.0272005088627338,0.603399813175201,-0.403780192136765,0.178344503045082,1.5700204372406,0.272567838430405,-0.202463865280151
